Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
IND,IND @ MIA,2019-12-27,L,36,82,32,65,0.49230769230769234,10,21,0.47619047619047616,8,10,0.8,0,25,25,21,4,7,2,14,-2,0
GSW,GSW vs. PHX,2019-12-27,W,36,66,26,70,0.37142857142857144,6,18,0.3333333333333333,8,11,0.7272727272727273,7,20,27,15,10,8,5,12,-12,1
CLE,CLE @ BOS,2019-12-27,L,36,81,31,65,0.47692307692307695,7,19,0.3684210526315789,12,18,0.6666666666666666,5,26,31,16,9,4,2,13,-11,0
CHA,CHA vs. OKC,2019-12-27,L,36,65,26,67,0.3880597014925373,2,26,0.07692307692307693,11,16,0.6875,12,25,37,19,11,4,3,19,-7,1
BOS,BOS vs. CLE,2019-12-27,W,36,92,35,72,0.4861111111111111,9,30,0.3,13,14,0.9285714285714286,8,26,34,21,7,4,8,15,11,1
ATL,ATL vs. MIL,2019-12-27,L,36,63,24,68,0.35294117647058826,9,31,0.2903225806451613,6,10,0.6,7,29,36,15,13,7,6,15,-21,1
WAS,WAS @ DET,2019-12-26,L,36,76,27,70,0.38571428571428573,4,19,0.21052631578947367,18,25,0.72,14,20,34,11,6,4,3,21,-30,0
UTA,UTA vs. POR,2019-12-26,W,36,96,38,65,0.5846153846153846,12,27,0.4444444444444444,8,12,0.6666666666666666,5,27,32,17,5,3,0,14,20,1
SAS,SAS @ DAL,2019-12-26,L,36,74,31,65,0.47692307692307695,5,20,0.25,7,12,0.5833333333333334,5,30,35,13,9,6,6,12,-5,0
SAC,SAC vs. MIN,2019-12-26,L,36,79,28,67,0.417910447761194,6,22,0.2727272727272727,17,19,0.8947368421052632,10,33,43,17,7,4,2,15,8,1
POR,POR @ UTA,2019-12-26,L,36,76,27,64,0.421875,10,25,0.4,12,17,0.7058823529411765,9,23,32,10,11,1,1,13,-20,0
OKC,OKC vs. MEM,2019-12-26,L,36,74,29,72,0.4027777777777778,8,26,0.3076923076923077,8,9,0.8888888888888888,6,21,27,18,7,10,4,11,-12,1
NYK,NYK @ BKN,2019-12-26,W,36,79,31,75,0.41333333333333333,9,24,0.375,8,11,0.7272727272727273,10,35,45,13,9,6,2,19,18,0
MIN,MIN @ SAC,2019-12-26,W,36,71,25,69,0.36231884057971014,8,34,0.23529411764705882,13,19,0.6842105263157895,10,30,40,17,8,3,1,15,-8,0
MEM,MEM @ OKC,2019-12-26,W,36,86,35,63,0.5555555555555556,9,21,0.42857142857142855,7,9,0.7777777777777778,6,34,40,22,14,6,8,11,12,0
DET,DET vs. WAS,2019-12-26,W,36,106,36,66,0.5454545454545454,15,39,0.38461538461538464,19,24,0.7916666666666666,11,29,40,26,10,2,4,20,30,1
DAL,DAL vs. SAS,2019-12-26,W,36,79,30,71,0.4225352112676056,9,26,0.34615384615384615,10,13,0.7692307692307693,11,30,41,15,9,4,2,9,5,1
BKN,BKN vs. NYK,2019-12-26,L,36,61,16,57,0.2807017543859649,10,36,0.2777777777777778,19,25,0.76,4,33,37,13,13,3,3,14,-18,1
TOR,TOR vs. BOS,2019-12-25,L,36,69,26,56,0.4642857142857143,6,18,0.3333333333333333,11,15,0.7333333333333333,5,19,24,14,15,10,5,10,-19,1
PHI,PHI vs. MIL,2019-12-25,W,36,100,37,75,0.49333333333333335,17,31,0.5483870967741935,9,12,0.75,9,31,40,26,7,7,6,8,27,1
NOP,NOP @ DEN,2019-12-25,W,36,84,31,63,0.49206349206349204,12,33,0.36363636363636365,10,10,1.0,8,27,35,16,18,7,4,12,4,0
MIL,MIL @ PHI,2019-12-25,L,36,73,30,72,0.4166666666666667,8,26,0.3076923076923077,5,7,0.7142857142857143,5,26,31,16,8,6,6,12,-27,0
LAL,LAL vs. LAC,2019-12-25,L,36,86,31,74,0.4189189189189189,9,32,0.28125,15,18,0.8333333333333334,10,22,32,21,10,9,9,16,0,1
LAC,LAC @ LAL,2019-12-25,W,36,86,32,65,0.49230769230769234,8,16,0.5,14,22,0.6363636363636364,9,28,37,20,14,5,4,12,0,0
HOU,HOU @ GSW,2019-12-25,L,36,87,31,80,0.3875,14,40,0.35,11,11,1.0,13,25,38,17,9,7,1,15,-5,0
GSW,GSW vs. HOU,2019-12-25,W,36,92,35,71,0.49295774647887325,5,18,0.2777777777777778,17,18,0.9444444444444444,10,31,41,22,12,7,7,14,5,1
DEN,DEN vs. NOP,2019-12-25,L,36,80,30,71,0.4225352112676056,8,23,0.34782608695652173,12,16,0.75,10,19,29,19,10,10,2,11,-4,1
BOS,BOS @ TOR,2019-12-25,W,36,88,34,69,0.4927536231884058,12,23,0.5217391304347826,8,9,0.8888888888888888,11,24,35,21,14,5,1,16,19,0
WAS,WAS @ NYK,2019-12-23,W,36,94,39,80,0.4875,8,21,0.38095238095238093,8,17,0.47058823529411764,15,24,39,21,7,9,6,9,3,0
UTA,UTA @ MIA,2019-12-23,L,36,81,30,65,0.46153846153846156,9,23,0.391304347826087,12,16,0.75,6,28,34,13,9,9,6,15,5,0
TOR,TOR @ IND,2019-12-23,L,36,79,30,69,0.43478260869565216,7,27,0.25925925925925924,12,14,0.8571428571428571,9,31,40,23,12,2,5,14,1,0
SAS,SAS @ MEM,2019-12-23,W,36,108,44,67,0.6567164179104478,12,18,0.6666666666666666,8,11,0.7272727272727273,2,31,33,26,7,6,4,10,19,0
SAC,SAC vs. HOU,2019-12-23,L,36,79,31,69,0.4492753623188406,6,23,0.2608695652173913,11,14,0.7857142857142857,8,26,34,17,15,2,2,16,-18,1
POR,POR vs. NOP,2019-12-23,L,36,77,31,70,0.44285714285714284,2,18,0.1111111111111111,13,14,0.9285714285714286,6,30,36,14,9,5,6,14,-5,1
PHX,PHX vs. DEN,2019-12-23,L,36,81,31,67,0.4626865671641791,9,28,0.32142857142857145,10,14,0.7142857142857143,9,21,30,21,11,8,0,11,-1,1
PHI,PHI @ DET,2019-12-23,W,36,94,39,71,0.5492957746478874,9,21,0.42857142857142855,7,9,0.7777777777777778,13,25,38,26,9,5,6,16,8,0
ORL,ORL vs. CHI,2019-12-23,W,36,83,30,62,0.4838709677419355,8,19,0.42105263157894735,15,23,0.6521739130434783,5,27,32,17,8,8,6,11,2,1
NYK,NYK vs. WAS,2019-12-23,L,36,91,34,67,0.5074626865671642,13,25,0.52,10,13,0.7692307692307693,5,23,28,24,10,3,9,16,-3,1
NOP,NOP @ POR,2019-12-23,W,36,82,30,71,0.4225352112676056,12,27,0.4444444444444444,10,14,0.7142857142857143,10,29,39,19,10,6,6,15,5,0
MIN,MIN @ GSW,2019-12-23,L,36,67,21,60,0.35,6,24,0.25,19,24,0.7916666666666666,5,25,30,10,13,6,7,13,-17,0
MIA,MIA vs. UTA,2019-12-23,W,36,76,26,69,0.37681159420289856,6,20,0.3,18,21,0.8571428571428571,10,32,42,13,11,6,2,13,-5,1
MEM,MEM vs. SAS,2019-12-23,L,36,89,35,75,0.4666666666666667,12,29,0.41379310344827586,7,11,0.6363636363636364,10,21,31,22,9,4,0,15,-19,1
IND,IND vs. TOR,2019-12-23,W,36,78,30,68,0.4411764705882353,10,28,0.35714285714285715,8,15,0.5333333333333333,10,23,33,23,8,6,8,14,-1,1
HOU,HOU @ SAC,2019-12-23,W,36,97,36,70,0.5142857142857142,12,28,0.42857142857142855,13,15,0.8666666666666667,4,27,31,17,7,8,2,15,18,0
GSW,GSW vs. MIN,2019-12-23,W,36,84,30,72,0.4166666666666667,8,24,0.3333333333333333,16,20,0.8,13,34,47,20,12,10,5,19,17,1
DET,DET vs. PHI,2019-12-23,L,36,86,34,67,0.5074626865671642,10,26,0.38461538461538464,8,11,0.7272727272727273,4,17,21,23,9,6,1,12,-8,1
DEN,DEN @ PHX,2019-12-23,W,36,82,34,61,0.5573770491803278,12,23,0.5217391304347826,2,4,0.5,5,25,30,24,16,7,0,20,1,0
CLE,CLE vs. ATL,2019-12-23,W,36,94,39,77,0.5064935064935064,8,21,0.38095238095238093,8,10,0.8,7,25,32,15,16,5,5,11,0,1
CHI,CHI @ ORL,2019-12-23,L,36,81,29,63,0.4603174603174603,11,29,0.3793103448275862,12,15,0.8,6,27,33,19,14,5,5,16,-2,0
ATL,ATL @ CLE,2019-12-23,L,36,94,38,76,0.5,9,29,0.3103448275862069,9,11,0.8181818181818182,5,25,30,20,11,8,5,16,0,0
TOR,TOR vs. DAL,2019-12-22,W,36,63,23,69,0.3333333333333333,4,23,0.17391304347826086,13,17,0.7647058823529411,11,27,38,16,10,7,3,12,-23,1
OKC,OKC vs. LAC,2019-12-22,W,36,86,34,73,0.4657534246575342,7,22,0.3181818181818182,11,14,0.7857142857142857,11,26,37,18,10,6,0,16,-3,1
MIL,MIL vs. IND,2019-12-22,W,36,83,30,76,0.39473684210526316,10,30,0.3333333333333333,13,15,0.8666666666666667,11,33,44,19,9,8,8,4,10,1
LAL,LAL vs. DEN,2019-12-22,L,36,78,29,67,0.43283582089552236,6,23,0.2608695652173913,14,20,0.7,17,23,40,12,13,5,6,17,-13,1
LAC,LAC @ OKC,2019-12-22,L,36,89,31,64,0.484375,11,24,0.4583333333333333,16,19,0.8421052631578947,6,26,32,20,11,5,1,15,3,0
IND,IND @ MIL,2019-12-22,L,36,73,30,77,0.38961038961038963,11,31,0.3548387096774194,2,3,0.6666666666666666,7,31,38,23,10,7,5,12,-10,0
DEN,DEN @ LAL,2019-12-22,W,36,91,32,69,0.463768115942029,7,21,0.3333333333333333,20,20,1.0,11,22,33,21,7,9,2,15,13,0
DAL,DAL @ TOR,2019-12-22,L,36,86,30,72,0.4166666666666667,14,36,0.3888888888888889,12,16,0.75,12,34,46,24,10,6,3,13,23,0
CHA,CHA @ BOS,2019-12-22,L,36,77,28,60,0.4666666666666667,8,23,0.34782608695652173,13,19,0.6842105263157895,2,19,21,23,5,3,4,14,-7,0
BOS,BOS vs. CHA,2019-12-22,W,36,84,31,66,0.4696969696969697,10,24,0.4166666666666667,12,14,0.8571428571428571,9,32,41,16,10,1,6,19,7,1
WAS,WAS @ PHI,2019-12-21,L,36,80,26,69,0.37681159420289856,6,27,0.2222222222222222,22,25,0.88,7,25,32,14,8,6,3,16,-8,0
UTA,UTA @ CHA,2019-12-21,W,36,84,28,54,0.5185185185185185,13,25,0.52,15,16,0.9375,6,23,29,18,15,5,4,19,-2,0
SAS,SAS vs. LAC,2019-12-21,L,36,83,32,63,0.5079365079365079,8,24,0.3333333333333333,11,12,0.9166666666666666,4,21,25,18,14,2,5,15,-27,1
SAC,SAC @ MEM,2019-12-21,L,36,78,30,68,0.4411764705882353,7,23,0.30434782608695654,11,15,0.7333333333333333,10,25,35,17,12,5,2,14,-13,0
POR,POR vs. MIN,2019-12-21,W,36,83,30,72,0.4166666666666667,11,27,0.4074074074074074,12,17,0.7058823529411765,11,24,35,16,11,7,10,16,3,1
PHX,PHX vs. HOU,2019-12-21,L,36,95,38,66,0.5757575757575758,6,22,0.2727272727272727,13,16,0.8125,5,21,26,24,9,3,1,15,-11,1
PHI,PHI vs. WAS,2019-12-21,W,36,88,35,71,0.49295774647887325,8,23,0.34782608695652173,10,17,0.5882352941176471,13,31,44,20,12,6,3,19,8,1
NYK,NYK vs. MIL,2019-12-21,L,36,70,27,74,0.36486486486486486,7,23,0.30434782608695654,9,14,0.6428571428571429,9,31,40,17,11,8,2,17,-25,1
MIN,MIN @ POR,2019-12-21,L,36,80,29,63,0.4603174603174603,9,24,0.375,13,14,0.9285714285714286,4,24,28,11,12,6,6,12,-3,0
MIL,MIL @ NYK,2019-12-21,W,36,95,33,66,0.5,16,38,0.42105263157894735,13,18,0.7222222222222222,5,35,40,22,13,7,11,13,25,0
MEM,MEM vs. SAC,2019-12-21,W,36,91,33,67,0.4925373134328358,14,30,0.4666666666666667,11,13,0.8461538461538461,5,27,32,28,8,7,3,11,13,1
LAC,LAC @ SAS,2019-12-21,W,36,110,44,75,0.5866666666666667,9,25,0.36,13,16,0.8125,10,22,32,27,8,9,1,15,27,0
HOU,HOU @ PHX,2019-12-21,W,36,106,40,64,0.625,11,24,0.4583333333333333,15,20,0.75,4,20,24,18,7,4,2,14,11,0
DET,DET vs. CHI,2019-12-21,L,36,89,33,68,0.4852941176470588,12,26,0.46153846153846156,11,12,0.9166666666666666,4,18,22,24,11,11,3,11,-4,1
CHI,CHI @ DET,2019-12-21,W,36,93,34,59,0.576271186440678,14,26,0.5384615384615384,11,15,0.7333333333333333,6,27,33,18,16,5,4,10,4,0
CHA,CHA vs. UTA,2019-12-21,L,36,86,32,65,0.49230769230769234,11,25,0.44,11,14,0.7857142857142857,8,18,26,18,9,9,2,18,2,1
BKN,BKN vs. ATL,2019-12-21,W,36,85,33,78,0.4230769230769231,9,24,0.375,10,15,0.6666666666666666,9,28,37,19,9,5,3,15,-13,1
ATL,ATL @ BKN,2019-12-21,L,36,98,33,79,0.4177215189873418,11,34,0.3235294117647059,21,24,0.875,14,32,46,16,7,2,5,13,13,0
WAS,WAS @ TOR,2019-12-20,L,36,85,28,66,0.42424242424242425,9,27,0.3333333333333333,20,26,0.7692307692307693,7,25,32,18,14,3,1,19,-11,0
TOR,TOR vs. WAS,2019-12-20,W,36,96,32,65,0.49230769230769234,10,25,0.4,22,29,0.7586206896551724,4,28,32,22,11,5,3,19,11,1
SAC,SAC @ IND,2019-12-20,L,36,79,32,68,0.47058823529411764,8,24,0.3333333333333333,7,8,0.875,10,22,32,20,10,3,4,13,-13,0
POR,POR vs. ORL,2019-12-20,W,36,93,35,66,0.5303030303030303,13,30,0.43333333333333335,10,10,1.0,8,36,44,13,17,3,11,19,18,1
PHX,PHX @ OKC,2019-12-20,L,36,91,31,59,0.5254237288135594,10,24,0.4166666666666667,19,21,0.9047619047619048,3,19,22,20,11,5,3,24,-10,0
PHI,PHI vs. DAL,2019-12-20,L,36,77,29,66,0.4393939393939394,7,21,0.3333333333333333,12,18,0.6666666666666666,4,29,33,19,11,7,1,9,-11,1
ORL,ORL @ POR,2019-12-20,L,36,75,29,84,0.34523809523809523,5,22,0.22727272727272727,12,19,0.631578947368421,14,21,35,15,6,11,4,10,-18,0
OKC,OKC vs. PHX,2019-12-20,W,36,101,38,66,0.5757575757575758,9,21,0.42857142857142855,16,19,0.8421052631578947,6,25,31,18,11,4,3,20,10,1
NYK,NYK @ MIA,2019-12-20,L,36,74,28,74,0.3783783783783784,5,25,0.2,13,23,0.5652173913043478,13,20,33,13,7,7,0,17,-24,0
NOP,NOP @ GSW,2019-12-20,L,36,81,32,72,0.4444444444444444,7,25,0.28,10,15,0.6666666666666666,8,28,36,19,15,5,3,11,3,0
MIN,MIN @ DEN,2019-12-20,L,36,75,26,68,0.38235294117647056,7,32,0.21875,16,25,0.64,15,22,37,14,9,7,5,14,-7,0
MIA,MIA vs. NYK,2019-12-20,W,36,98,33,57,0.5789473684210527,13,28,0.4642857142857143,19,23,0.8260869565217391,4,36,40,28,13,5,2,17,24,1
MEM,MEM @ CLE,2019-12-20,L,36,87,36,73,0.4931506849315068,11,28,0.39285714285714285,4,5,0.8,5,26,31,25,4,9,6,10,6,0
IND,IND vs. SAC,2019-12-20,W,36,92,34,63,0.5396825396825397,10,22,0.45454545454545453,14,16,0.875,5,21,26,24,7,5,7,10,13,1
GSW,GSW vs. NOP,2019-12-20,W,36,78,30,65,0.46153846153846156,8,26,0.3076923076923077,10,11,0.9090909090909091,6,28,34,24,15,9,3,19,-3,1
DET,DET @ BOS,2019-12-20,L,36,69,25,63,0.3968253968253968,9,23,0.391304347826087,10,15,0.6666666666666666,10,17,27,16,22,10,2,13,-22,0
DEN,DEN vs. MIN,2019-12-20,W,36,82,33,69,0.4782608695652174,6,20,0.3,10,10,1.0,9,29,38,21,12,6,4,18,7,1
DAL,DAL @ PHI,2019-12-20,W,36,88,33,67,0.4925373134328358,12,29,0.41379310344827586,10,14,0.7142857142857143,7,34,41,19,13,7,2,15,11,0
CLE,CLE vs. MEM,2019-12-20,W,36,81,30,68,0.4411764705882353,14,31,0.45161290322580644,7,8,0.875,10,30,40,21,16,2,4,8,-6,1
BOS,BOS vs. DET,2019-12-20,W,36,91,35,65,0.5384615384615384,8,22,0.36363636363636365,13,16,0.8125,10,26,36,19,15,12,7,14,22,1
UTA,UTA @ ATL,2019-12-19,W,36,83,27,57,0.47368421052631576,4,17,0.23529411764705882,25,32,0.78125,7,29,36,14,16,5,4,14,-1,0
SAS,SAS vs. BKN,2019-12-19,W,36,83,30,70,0.42857142857142855,10,26,0.38461538461538464,13,17,0.7647058823529411,8,26,34,19,10,8,8,12,2,1
MIL,MIL vs. LAL,2019-12-19,W,36,89,30,62,0.4838709677419355,13,31,0.41935483870967744,16,22,0.7272727272727273,5,24,29,18,7,10,5,19,8,1
LAL,LAL @ MIL,2019-12-19,L,36,81,29,63,0.4603174603174603,10,28,0.35714285714285715,13,18,0.7222222222222222,7,24,31,17,14,3,5,17,-8,0
LAC,LAC vs. HOU,2019-12-19,L,36,87,31,63,0.49206349206349204,11,26,0.4230769230769231,14,18,0.7777777777777778,5,23,28,15,13,9,5,16,-3,1
HOU,HOU @ LAC,2019-12-19,W,36,90,34,65,0.5230769230769231,11,28,0.39285714285714285,11,15,0.7333333333333333,6,24,30,21,15,6,4,15,3,0
BKN,BKN @ SAS,2019-12-19,L,36,81,29,65,0.4461538461538462,7,25,0.28,16,17,0.9411764705882353,4,33,37,14,13,9,3,13,-2,0
ATL,ATL vs. UTA,2019-12-19,L,36,84,31,67,0.4626865671641791,7,20,0.35,15,17,0.8823529411764706,4,25,29,20,11,7,1,22,1,1
WAS,WAS vs. CHI,2019-12-18,L,36,85,27,67,0.40298507462686567,12,34,0.35294117647058826,19,22,0.8636363636363636,9,27,36,16,8,8,6,15,12,1
TOR,TOR @ DET,2019-12-18,W,36,96,34,70,0.4857142857142857,11,25,0.44,17,19,0.8947368421052632,10,26,36,23,10,7,6,15,17,0
POR,POR vs. GSW,2019-12-18,W,36,97,34,72,0.4722222222222222,6,21,0.2857142857142857,23,26,0.8846153846153846,12,30,42,14,10,3,7,18,5,1
PHI,PHI vs. MIA,2019-12-18,L,36,74,27,66,0.4090909090909091,7,28,0.25,13,15,0.8666666666666667,10,20,30,16,9,7,3,11,-8,1
ORL,ORL @ DEN,2019-12-18,L,36,76,26,68,0.38235294117647056,7,22,0.3181818181818182,17,19,0.8947368421052632,8,23,31,18,11,8,4,16,-8,0
OKC,OKC vs. MEM,2019-12-18,W,36,93,35,63,0.5555555555555556,6,20,0.3,17,24,0.7083333333333334,2,23,25,20,8,2,5,12,-7,1
NOP,NOP @ MIN,2019-12-18,W,36,87,31,64,0.484375,11,25,0.44,14,18,0.7777777777777778,4,35,39,21,14,5,4,15,15,0
MIN,MIN vs. NOP,2019-12-18,L,36,72,25,72,0.3472222222222222,7,26,0.2692307692307692,15,23,0.6521739130434783,11,24,35,13,10,8,2,13,-15,1
MIA,MIA @ PHI,2019-12-18,W,36,82,31,66,0.4696969696969697,8,24,0.3333333333333333,12,14,0.8571428571428571,9,31,40,18,11,4,3,12,8,0
MEM,MEM @ OKC,2019-12-18,L,36,100,40,78,0.5128205128205128,10,22,0.45454545454545453,10,11,0.9090909090909091,11,27,38,21,7,3,2,17,7,0
GSW,GSW @ POR,2019-12-18,L,36,92,33,77,0.42857142857142855,13,27,0.48148148148148145,13,20,0.65,14,21,35,19,5,6,4,21,-5,0
DET,DET vs. TOR,2019-12-18,L,36,79,31,68,0.45588235294117646,6,27,0.2222222222222222,11,16,0.6875,9,25,34,18,12,5,4,15,-17,1
DEN,DEN vs. ORL,2019-12-18,W,36,84,28,63,0.4444444444444444,7,21,0.3333333333333333,21,23,0.9130434782608695,10,30,40,19,14,7,3,14,8,1
DAL,DAL vs. BOS,2019-12-18,L,36,73,24,64,0.375,9,30,0.3,16,20,0.8,7,25,32,18,4,5,9,11,-3,1
CLE,CLE vs. CHA,2019-12-18,W,36,76,32,61,0.5245901639344263,5,21,0.23809523809523808,7,8,0.875,9,30,39,19,17,6,3,15,12,1
CHI,CHI @ WAS,2019-12-18,W,36,73,26,67,0.3880597014925373,7,26,0.2692307692307692,14,17,0.8235294117647058,9,30,39,18,12,5,2,18,-12,0
CHA,CHA @ CLE,2019-12-18,L,36,64,26,66,0.3939393939393939,6,23,0.2608695652173913,6,11,0.5454545454545454,10,15,25,16,8,10,2,13,-12,0
BOS,BOS @ DAL,2019-12-18,W,36,76,26,66,0.3939393939393939,9,29,0.3103448275862069,15,17,0.8823529411764706,10,30,40,10,13,2,2,16,3,0
UTA,UTA vs. ORL,2019-12-17,W,36,82,32,65,0.49230769230769234,12,25,0.48,6,12,0.5,7,39,46,22,12,1,3,11,11,1
SAC,SAC @ CHA,2019-12-17,L,36,79,30,70,0.42857142857142855,11,31,0.3548387096774194,8,9,0.8888888888888888,8,18,26,20,8,9,4,18,-1,0
PHX,PHX @ LAC,2019-12-17,L,36,69,29,77,0.37662337662337664,7,25,0.28,4,6,0.6666666666666666,13,27,40,20,16,7,3,19,-21,0
ORL,ORL @ UTA,2019-12-17,L,36,71,30,72,0.4166666666666667,4,24,0.16666666666666666,7,10,0.7,4,26,30,12,1,5,5,12,-11,0
NYK,NYK vs. ATL,2019-12-17,W,36,109,40,72,0.5555555555555556,10,22,0.45454545454545453,19,25,0.76,8,36,44,19,8,6,4,16,25,1
NOP,NOP vs. BKN,2019-12-17,L,36,64,22,73,0.3013698630136986,9,31,0.2903225806451613,11,16,0.6875,10,35,45,16,6,1,8,13,3,1
LAL,LAL @ IND,2019-12-17,L,36,76,33,67,0.4925373134328358,6,20,0.3,4,7,0.5714285714285714,9,19,28,22,12,4,5,13,-2,0
LAC,LAC vs. PHX,2019-12-17,W,36,90,34,71,0.4788732394366197,9,25,0.36,13,17,0.7647058823529411,6,29,35,15,8,10,4,10,21,1
IND,IND vs. LAL,2019-12-17,W,36,78,32,66,0.48484848484848486,7,19,0.3684210526315789,7,12,0.5833333333333334,11,21,32,18,12,8,6,13,2,1
CHA,CHA vs. SAC,2019-12-17,W,36,80,28,61,0.45901639344262296,7,21,0.3333333333333333,17,25,0.68,12,26,38,19,15,4,7,12,1,1
BKN,BKN @ NOP,2019-12-17,W,36,61,21,65,0.3230769230769231,6,29,0.20689655172413793,13,18,0.7222222222222222,5,37,42,14,9,3,8,13,-3,0
ATL,ATL @ NYK,2019-12-17,L,36,84,32,77,0.4155844155844156,12,35,0.34285714285714286,8,11,0.7272727272727273,8,21,29,16,9,4,3,16,-25,0
WAS,WAS @ DET,2019-12-16,W,36,96,35,69,0.5072463768115942,13,24,0.5416666666666666,13,14,0.9285714285714286,7,21,28,22,13,5,5,20,5,0
TOR,TOR vs. CLE,2019-12-16,W,36,104,43,74,0.581081081081081,14,27,0.5185185185185185,4,5,0.8,5,26,31,27,3,6,1,12,20,1
SAS,SAS @ HOU,2019-12-16,L,36,89,32,67,0.47761194029850745,11,24,0.4583333333333333,14,16,0.875,4,35,39,19,15,5,3,17,6,0
POR,POR @ PHX,2019-12-16,W,36,90,32,62,0.5161290322580645,12,25,0.48,14,17,0.8235294117647058,4,21,25,15,14,7,5,20,2,0
PHX,PHX vs. POR,2019-12-16,L,36,88,34,67,0.5074626865671642,7,23,0.30434782608695654,13,15,0.8666666666666667,7,24,31,24,16,6,3,18,-2,1
OKC,OKC vs. CHI,2019-12-16,W,36,82,27,49,0.5510204081632653,10,22,0.45454545454545453,18,22,0.8181818181818182,4,25,29,19,20,4,2,11,-8,1
MIL,MIL vs. DAL,2019-12-16,L,36,76,30,78,0.38461538461538464,8,29,0.27586206896551724,8,11,0.7272727272727273,10,29,39,19,5,4,3,12,-10,1
MIA,MIA @ MEM,2019-12-16,L,36,86,28,59,0.4745762711864407,9,18,0.5,21,24,0.875,6,21,27,17,10,2,3,19,-9,0
MEM,MEM vs. MIA,2019-12-16,W,36,95,33,60,0.55,12,25,0.48,17,24,0.7083333333333334,8,19,27,24,8,4,3,14,9,1
HOU,HOU vs. SAS,2019-12-16,W,36,83,30,76,0.39473684210526316,8,32,0.25,15,23,0.6521739130434783,12,30,42,13,10,8,3,14,-6,1
DET,DET vs. WAS,2019-12-16,L,36,91,33,70,0.4714285714285714,12,31,0.3870967741935484,13,22,0.5909090909090909,11,20,31,24,12,5,4,14,-5,1
DAL,DAL @ MIL,2019-12-16,W,36,86,31,68,0.45588235294117646,13,34,0.38235294117647056,11,11,1.0,6,35,41,21,8,2,5,14,10,0
CLE,CLE @ TOR,2019-12-16,L,36,84,33,69,0.4782608695652174,9,27,0.3333333333333333,9,11,0.8181818181818182,8,24,32,23,10,2,1,7,-20,0
CHI,CHI @ OKC,2019-12-16,L,36,90,37,70,0.5285714285714286,9,24,0.375,7,9,0.7777777777777778,5,20,25,25,9,14,1,16,8,0
SAC,SAC @ GSW,2019-12-15,W,36,79,30,49,0.6122448979591837,7,17,0.4117647058823529,12,13,0.9230769230769231,2,23,25,21,20,9,2,15,20,0
PHI,PHI @ BKN,2019-12-15,L,36,66,27,64,0.421875,4,21,0.19047619047619047,8,13,0.6153846153846154,6,24,30,17,11,5,11,16,-17,0
ORL,ORL @ NOP,2019-12-15,W,36,99,34,69,0.4927536231884058,12,27,0.4444444444444444,19,24,0.7916666666666666,8,26,34,22,8,6,2,11,15,0
NYK,NYK @ DEN,2019-12-15,L,36,84,36,67,0.5373134328358209,7,21,0.3333333333333333,5,6,0.8333333333333334,7,28,35,17,10,5,2,14,-3,0
NOP,NOP vs. ORL,2019-12-15,L,36,84,34,66,0.5151515151515151,12,29,0.41379310344827586,4,10,0.4,8,23,31,24,14,6,5,19,-15,1
LAL,LAL @ ATL,2019-12-15,W,36,82,31,65,0.47692307692307695,3,22,0.13636363636363635,17,24,0.7083333333333334,11,34,45,18,19,10,7,18,4,0
IND,IND vs. CHA,2019-12-15,W,36,72,28,67,0.417910447761194,6,25,0.24,10,13,0.7692307692307693,5,31,36,21,6,5,7,15,6,1
GSW,GSW vs. SAC,2019-12-15,L,36,59,23,55,0.41818181818181815,3,16,0.1875,10,15,0.6666666666666666,4,15,19,17,19,10,0,14,-20,1
DEN,DEN vs. NYK,2019-12-15,W,36,87,36,75,0.48,7,23,0.30434782608695654,8,13,0.6153846153846154,13,20,33,21,5,4,1,5,3,1
CHA,CHA @ IND,2019-12-15,L,36,66,25,75,0.3333333333333333,5,27,0.18518518518518517,11,17,0.6470588235294118,15,33,48,16,10,3,5,15,-6,0
BKN,BKN vs. PHI,2019-12-15,W,36,83,33,71,0.4647887323943662,4,13,0.3076923076923077,13,16,0.8125,8,29,37,17,9,7,1,18,17,1
ATL,ATL vs. LAL,2019-12-15,L,36,78,26,68,0.38235294117647056,10,34,0.29411764705882354,16,19,0.8421052631578947,4,25,29,17,14,8,3,17,-4,1
WAS,WAS @ MEM,2019-12-14,L,36,84,28,69,0.4057971014492754,11,30,0.36666666666666664,17,22,0.7727272727272727,9,17,26,18,11,9,2,16,-20,0
TOR,TOR vs. BKN,2019-12-14,W,36,90,30,74,0.40540540540540543,13,32,0.40625,17,20,0.85,7,29,36,18,7,7,9,16,7,1
SAS,SAS @ PHX,2019-12-14,W,36,78,28,72,0.3888888888888889,4,21,0.19047619047619047,18,22,0.8181818181818182,8,39,47,17,9,3,5,14,-2,0
PHX,PHX vs. SAS,2019-12-14,L,36,80,31,73,0.4246575342465753,6,26,0.23076923076923078,12,19,0.631578947368421,3,35,38,21,6,4,4,17,2,1
OKC,OKC @ DEN,2019-12-14,L,36,68,24,55,0.43636363636363634,2,15,0.13333333333333333,18,21,0.8571428571428571,3,24,27,14,11,5,2,15,-14,0
MIL,MIL vs. CLE,2019-12-14,W,36,102,37,68,0.5441176470588235,13,31,0.41935483870967744,15,20,0.75,8,22,30,20,5,11,4,11,23,1
