Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
DAL,DAL vs. NYK,2019-11-08,L,12,22,8,22,36.4,2,11,18.2,4,5,80.0,1,11,12,5,2,2,2,8,0,1
CLE,CLE @ WAS,2019-11-08,W,12,25,9,23,39.1,1,5,20.0,6,7,85.7,7,9,16,3,3,3,1,2,9,0
BKN,BKN @ POR,2019-11-08,W,12,30,10,25,40.0,4,9,44.4,6,9,66.7,5,9,14,6,2,1,2,6,1,0
ATL,ATL vs. SAC,2019-11-08,L,12,26,11,16,68.8,3,7,42.9,1,3,33.3,1,5,6,4,5,4,0,6,-4,1
SAS,SAS vs. OKC,2019-11-07,W,12,29,13,24,54.2,3,9,33.3,0,0,0.0,3,7,10,11,2,1,1,5,1,1
POR,POR @ LAC,2019-11-07,L,12,25,9,26,34.6,3,12,25.0,4,5,80.0,2,4,6,5,3,1,0,7,-12,0
PHX,PHX vs. MIA,2019-11-07,L,12,22,9,20,45.0,3,7,42.9,1,4,25.0,2,6,8,9,4,0,0,5,-9,1
OKC,OKC @ SAS,2019-11-07,L,12,28,11,18,61.1,1,5,20.0,5,6,83.3,1,8,9,6,4,2,0,1,-1,0
MIA,MIA @ PHX,2019-11-07,W,12,31,13,20,65.0,4,6,66.7,1,4,25.0,2,10,12,4,5,4,1,6,9,0
LAC,LAC vs. POR,2019-11-07,W,12,37,14,21,66.7,1,5,20.0,8,8,100.0,2,12,14,4,4,0,4,4,12,1
CHA,CHA vs. BOS,2019-11-07,L,12,20,7,17,41.2,2,7,28.6,4,6,66.7,1,10,11,7,6,1,1,5,-3,1
BOS,BOS @ CHA,2019-11-07,W,12,23,8,23,34.8,0,6,0.0,7,8,87.5,4,8,12,5,3,5,2,5,3,0
WAS,WAS @ IND,2019-11-06,L,12,26,10,25,40.0,3,10,30.0,3,3,100.0,5,5,10,7,1,2,1,8,-1,0
UTA,UTA vs. PHI,2019-11-06,W,12,22,7,21,33.3,1,8,12.5,7,11,63.6,3,7,10,5,1,3,0,7,-9,1
TOR,TOR vs. SAC,2019-11-06,W,12,29,12,24,50.0,3,9,33.3,2,4,50.0,0,10,10,8,2,1,1,4,-3,1
SAC,SAC @ TOR,2019-11-06,L,12,32,11,24,45.8,6,10,60.0,4,5,80.0,1,10,11,7,2,1,2,4,3,0
PHI,PHI @ UTA,2019-11-06,L,12,31,9,17,52.9,1,4,25.0,12,14,85.7,3,14,17,5,4,0,0,8,9,0
ORL,ORL @ DAL,2019-11-06,L,12,27,8,13,61.5,2,3,66.7,9,10,90.0,0,13,13,7,8,3,5,10,6,0
NYK,NYK @ DET,2019-11-06,L,12,17,6,16,37.5,1,4,25.0,4,6,66.7,0,7,7,3,5,3,1,7,-9,0
MIN,MIN @ MEM,2019-11-06,L,12,25,10,25,40.0,3,10,30.0,2,5,40.0,4,3,7,5,2,2,1,3,-11,0
MIL,MIL @ LAC,2019-11-06,W,12,31,10,23,43.5,3,10,30.0,8,10,80.0,3,11,14,4,5,2,3,9,-4,0
MEM,MEM vs. MIN,2019-11-06,W,12,36,14,21,66.7,3,4,75.0,5,5,100.0,3,11,14,8,3,1,1,5,11,1
LAC,LAC vs. MIL,2019-11-06,L,12,35,11,30,36.7,5,11,45.5,8,12,66.7,7,11,18,7,4,1,0,10,4,1
IND,IND vs. WAS,2019-11-06,W,12,27,8,20,40.0,3,7,42.9,8,9,88.9,6,8,14,5,6,0,0,6,1,1
HOU,HOU vs. GSW,2019-11-06,W,12,31,11,22,50.0,6,12,50.0,3,5,60.0,2,8,10,8,3,1,4,5,2,1
GSW,GSW @ HOU,2019-11-06,L,12,29,10,23,43.5,4,10,40.0,5,6,83.3,3,8,11,6,1,0,0,2,-2,0
DET,DET vs. NYK,2019-11-06,W,12,26,6,15,40.0,4,8,50.0,10,12,83.3,2,11,13,6,7,1,0,6,9,1
DAL,DAL vs. ORL,2019-11-06,W,12,21,7,25,28.0,3,9,33.3,4,6,66.7,4,4,8,5,3,1,0,7,-6,1
CHI,CHI @ ATL,2019-11-06,W,12,22,9,17,52.9,2,8,25.0,2,3,66.7,0,11,11,7,7,2,2,10,-6,0
ATL,ATL vs. CHI,2019-11-06,L,12,28,9,20,45.0,2,10,20.0,8,12,66.7,3,7,10,5,3,2,0,4,6,1
SAS,SAS @ ATL,2019-11-05,L,12,22,8,21,38.1,2,9,22.2,4,5,80.0,1,6,7,3,5,2,1,6,-16,0
ORL,ORL @ OKC,2019-11-05,L,12,15,5,19,26.3,1,7,14.3,4,4,100.0,1,11,12,3,3,0,2,8,-6,0
OKC,OKC vs. ORL,2019-11-05,W,12,21,7,21,33.3,2,8,25.0,5,6,83.3,1,11,12,5,0,1,2,3,6,1
MIA,MIA @ DEN,2019-11-05,L,12,20,8,22,36.4,1,8,12.5,3,6,50.0,5,7,12,5,6,5,2,4,0,0
LAL,LAL @ CHI,2019-11-05,W,12,38,15,25,60.0,4,9,44.4,4,8,50.0,4,8,12,10,0,4,2,4,19,0
IND,IND @ CHA,2019-11-05,L,12,21,9,19,47.4,2,5,40.0,1,1,100.0,1,5,6,5,6,1,0,10,-14,0
DEN,DEN vs. MIA,2019-11-05,W,12,20,10,20,50.0,0,5,0.0,0,0,0.0,1,8,9,8,7,4,0,4,0,1
CLE,CLE vs. BOS,2019-11-05,L,12,30,12,25,48.0,4,9,44.4,2,2,100.0,2,6,8,8,1,2,2,5,0,1
CHI,CHI vs. LAL,2019-11-05,L,12,19,7,14,50.0,3,7,42.9,2,5,40.0,0,9,9,5,7,0,0,6,-19,1
CHA,CHA vs. IND,2019-11-05,W,12,35,12,20,60.0,3,7,42.9,8,14,57.1,3,7,10,3,1,2,1,3,14,1
BOS,BOS @ CLE,2019-11-05,W,12,30,11,19,57.9,5,6,83.3,3,6,50.0,1,11,12,3,5,1,3,5,0,0
ATL,ATL vs. SAS,2019-11-05,W,12,38,13,23,56.5,6,11,54.5,6,7,85.7,3,9,12,7,2,3,1,4,16,1
WAS,WAS vs. DET,2019-11-04,W,12,22,10,21,47.6,1,3,33.3,1,3,33.3,1,8,9,6,3,2,4,5,1,1
POR,POR @ GSW,2019-11-04,L,12,35,13,34,38.2,4,13,30.8,5,5,100.0,8,8,16,4,2,2,2,11,-5,0
PHX,PHX vs. PHI,2019-11-04,W,12,33,11,21,52.4,3,7,42.9,8,9,88.9,0,9,9,6,3,1,2,5,6,1
PHI,PHI @ PHX,2019-11-04,L,12,27,10,20,50.0,4,8,50.0,3,4,75.0,1,8,9,6,5,0,2,10,-6,0
NOP,NOP @ BKN,2019-11-04,L,12,27,11,21,52.4,2,4,50.0,3,3,100.0,2,4,6,4,4,4,3,9,-4,0
MIN,MIN vs. MIL,2019-11-04,L,12,24,10,30,33.3,3,10,30.0,1,2,50.0,5,8,13,5,3,2,0,7,-8,1
MIL,MIL @ MIN,2019-11-04,W,12,32,9,19,47.4,4,8,50.0,10,14,71.4,2,12,14,4,4,2,1,2,8,0
MEM,MEM vs. HOU,2019-11-04,L,12,24,9,26,34.6,0,7,0.0,6,8,75.0,6,8,14,4,2,4,2,6,1,1
HOU,HOU @ MEM,2019-11-04,W,12,23,6,21,28.6,4,14,28.6,7,10,70.0,5,9,14,3,6,0,0,8,-1,0
GSW,GSW vs. POR,2019-11-04,W,12,40,9,22,40.9,2,8,25.0,20,21,95.2,2,12,14,5,2,1,2,3,5,1
DET,DET @ WAS,2019-11-04,L,12,21,7,24,29.2,2,5,40.0,5,7,71.4,6,7,13,2,4,1,1,3,-1,0
BKN,BKN vs. NOP,2019-11-04,W,12,31,11,24,45.8,4,10,40.0,5,6,83.3,5,7,12,6,5,1,0,3,4,1
UTA,UTA @ LAC,2019-11-03,L,12,25,6,13,46.2,1,5,20.0,12,15,80.0,1,4,5,1,6,0,0,11,-15,0
SAS,SAS vs. LAL,2019-11-03,L,12,24,9,16,56.3,1,6,16.7,5,7,71.4,0,11,11,5,6,2,0,8,-2,1
SAC,SAC @ NYK,2019-11-03,W,12,23,7,19,36.8,2,7,28.6,7,14,50.0,3,8,11,4,4,3,1,8,-5,0
NYK,NYK vs. SAC,2019-11-03,L,12,28,9,19,47.4,3,10,30.0,7,8,87.5,2,6,8,5,5,1,2,10,5,1
MIA,MIA vs. HOU,2019-11-03,W,12,30,10,21,47.6,6,12,50.0,4,4,100.0,1,11,12,8,5,3,1,3,1,1
LAL,LAL @ SAS,2019-11-03,W,12,26,10,21,47.6,1,6,16.7,5,9,55.6,3,8,11,4,3,4,2,4,2,0
LAC,LAC vs. UTA,2019-11-03,W,12,40,12,24,50.0,4,10,40.0,12,14,85.7,6,7,13,5,1,5,1,11,15,1
IND,IND vs. CHI,2019-11-03,W,12,22,7,19,36.8,1,6,16.7,7,9,77.8,1,12,13,2,6,1,2,11,1,1
HOU,HOU @ MIA,2019-11-03,L,12,29,10,20,50.0,6,14,42.9,3,4,75.0,0,9,9,7,5,1,1,5,-1,0
DAL,DAL @ CLE,2019-11-03,W,12,41,16,26,61.5,5,12,41.7,4,4,100.0,5,11,16,12,3,3,1,8,16,0
CLE,CLE vs. DAL,2019-11-03,L,12,25,7,20,35.0,2,11,18.2,9,14,64.3,5,5,10,4,3,3,0,4,-16,1
CHI,CHI @ IND,2019-11-03,L,12,21,5,18,27.8,3,7,42.9,8,14,57.1,0,11,11,4,6,3,1,7,-1,0
WAS,WAS vs. MIN,2019-11-02,L,12,37,13,23,56.5,6,11,54.5,5,6,83.3,2,9,11,8,4,3,0,1,12,1
TOR,TOR @ MIL,2019-11-02,L,12,15,6,22,27.3,1,8,12.5,2,2,100.0,4,8,12,4,4,1,4,7,-5,0
POR,POR vs. PHI,2019-11-02,L,12,26,8,14,57.1,5,7,71.4,5,8,62.5,0,4,4,6,5,2,1,5,-11,1
PHX,PHX @ MEM,2019-11-02,W,12,32,11,19,57.9,5,9,55.6,5,6,83.3,0,5,5,7,1,1,1,5,-4,0
PHI,PHI @ POR,2019-11-02,W,12,37,16,26,61.5,3,8,37.5,2,2,100.0,4,8,12,10,2,4,1,6,11,0
ORL,ORL vs. DEN,2019-11-02,L,12,24,11,20,55.0,2,7,28.6,0,0,0.0,1,10,11,8,5,1,2,7,2,1
OKC,OKC vs. NOP,2019-11-02,W,12,21,6,20,30.0,3,8,37.5,6,6,100.0,0,10,10,0,5,3,4,3,3,1
NOP,NOP @ OKC,2019-11-02,L,12,18,8,24,33.3,2,10,20.0,0,2,0.0,5,12,17,3,6,3,2,7,-3,0
MIN,MIN @ WAS,2019-11-02,W,12,25,10,19,52.6,5,10,50.0,0,2,0.0,1,8,9,5,8,3,1,5,-12,0
MIL,MIL vs. TOR,2019-11-02,W,12,20,6,20,30.0,2,8,25.0,6,8,75.0,4,11,15,4,5,2,3,6,5,1
MEM,MEM vs. PHX,2019-11-02,L,12,36,14,23,60.9,2,6,33.3,6,8,75.0,4,8,12,8,1,1,1,5,4,1
GSW,GSW vs. CHA,2019-11-02,L,12,16,6,17,35.3,3,8,37.5,1,2,50.0,1,7,8,4,5,2,2,8,-9,1
DET,DET vs. BKN,2019-11-02,W,12,35,12,24,50.0,2,6,33.3,9,12,75.0,0,6,6,6,0,1,2,8,-2,1
DEN,DEN @ ORL,2019-11-02,W,12,22,8,19,42.1,2,6,33.3,4,6,66.7,1,6,7,7,4,2,0,1,-2,0
CHA,CHA @ GSW,2019-11-02,W,12,25,9,21,42.9,2,8,25.0,5,9,55.6,7,10,17,5,5,1,0,2,9,0
BKN,BKN @ DET,2019-11-02,L,12,37,13,21,61.9,3,6,50.0,8,10,80.0,2,10,12,6,3,0,1,10,2,0
UTA,UTA @ SAC,2019-11-01,L,12,21,7,19,36.8,2,8,25.0,5,10,50.0,2,9,11,3,0,2,1,4,0,0
SAS,SAS @ GSW,2019-11-01,W,12,30,11,23,47.8,2,5,40.0,6,7,85.7,5,9,14,5,5,3,0,6,6,0
SAC,SAC vs. UTA,2019-11-01,W,12,21,9,20,45.0,2,6,33.3,1,2,50.0,2,8,10,3,2,0,2,7,0,1
ORL,ORL vs. MIL,2019-11-01,L,12,20,8,23,34.8,1,6,16.7,3,6,50.0,4,7,11,4,4,3,0,4,-15,1
NYK,NYK @ BOS,2019-11-01,L,12,28,10,23,43.5,3,11,27.3,5,8,62.5,3,6,9,7,3,3,1,8,-1,0
MIL,MIL @ ORL,2019-11-01,W,12,35,13,25,52.0,5,11,45.5,4,6,66.7,6,13,19,7,5,3,1,6,15,0
LAL,LAL @ DAL,2019-11-01,W,12,27,11,23,47.8,2,7,28.6,3,4,75.0,1,10,11,5,0,4,2,6,9,0
IND,IND vs. CLE,2019-11-01,W,12,34,11,19,57.9,2,6,33.3,10,11,90.9,2,10,12,6,4,1,2,7,0,1
HOU,HOU @ BKN,2019-11-01,L,12,33,12,25,48.0,3,13,23.1,6,6,100.0,1,9,10,5,2,2,2,8,5,0
GSW,GSW vs. SAS,2019-11-01,L,12,24,8,20,40.0,2,6,33.3,6,7,85.7,3,7,10,4,4,3,0,5,-6,1
DET,DET @ CHI,2019-11-01,L,12,26,10,22,45.5,3,9,33.3,3,4,75.0,3,10,13,7,3,2,2,8,0,0
DAL,DAL vs. LAL,2019-11-01,L,12,18,5,17,29.4,2,6,33.3,6,8,75.0,2,11,13,4,4,0,0,3,-9,1
CLE,CLE @ IND,2019-11-01,L,12,34,11,23,47.8,5,12,41.7,7,8,87.5,2,7,9,6,2,2,0,7,0,0
CHI,CHI vs. DET,2019-11-01,W,12,26,6,19,31.6,5,9,55.6,9,10,90.0,4,8,12,3,4,0,1,3,0,1
BOS,BOS vs. NYK,2019-11-01,W,12,29,8,15,53.3,2,6,33.3,11,12,91.7,0,12,12,6,5,3,0,6,1,1
BKN,BKN vs. HOU,2019-11-01,W,12,28,7,22,31.8,4,8,50.0,10,14,71.4,5,11,16,4,4,1,1,6,-5,1
SAS,SAS @ LAC,2019-10-31,L,12,22,9,19,47.4,0,3,0.0,4,6,66.7,4,9,13,2,5,2,0,8,-1,0
NOP,NOP vs. DEN,2019-10-31,W,12,36,11,16,68.8,5,8,62.5,9,13,69.2,1,8,9,9,7,2,1,5,4,1
MIA,MIA @ ATL,2019-10-31,W,12,21,8,20,40.0,3,7,42.9,2,2,100.0,2,8,10,7,5,4,2,2,-1,0
LAC,LAC vs. SAS,2019-10-31,W,12,23,10,20,50.0,1,8,12.5,2,3,66.7,1,7,8,1,4,2,1,6,1,1
DEN,DEN @ NOP,2019-10-31,L,12,32,12,25,48.0,5,10,50.0,3,3,100.0,1,4,5,7,3,2,0,9,-4,0
ATL,ATL vs. MIA,2019-10-31,L,12,22,9,22,40.9,2,9,22.2,2,2,100.0,2,8,10,7,5,2,2,2,1,1
WAS,WAS vs. HOU,2019-10-30,L,12,41,12,21,57.1,6,10,60.0,11,12,91.7,1,6,7,7,4,2,0,11,-7,1
UTA,UTA vs. LAC,2019-10-30,W,12,20,8,15,53.3,1,3,33.3,3,8,37.5,1,10,11,1,7,2,1,4,-5,1
TOR,TOR vs. DET,2019-10-30,W,12,24,10,18,55.6,3,7,42.9,1,2,50.0,1,6,7,7,5,2,2,6,-4,1
SAC,SAC vs. CHA,2019-10-30,L,12,27,10,24,41.7,5,13,38.5,2,2,100.0,2,7,9,8,3,3,1,3,2,1
POR,POR @ OKC,2019-10-30,W,12,34,12,20,60.0,6,10,60.0,4,8,50.0,1,9,10,5,5,1,3,11,4,0
PHX,PHX @ GSW,2019-10-30,W,12,26,9,19,47.4,1,6,16.7,7,8,87.5,4,4,8,6,7,2,1,11,-17,0
PHI,PHI vs. MIN,2019-10-30,W,12,25,8,19,42.1,4,10,40.0,5,8,62.5,3,12,15,7,6,2,0,11,8,1
ORL,ORL vs. NYK,2019-10-30,W,12,23,9,23,39.1,3,8,37.5,2,2,100.0,5,11,16,6,1,2,1,5,7,1
OKC,OKC vs. POR,2019-10-30,L,12,30,9,22,40.9,0,5,0.0,12,16,75.0,6,9,15,4,4,1,0,7,-4,1
NYK,NYK @ ORL,2019-10-30,L,12,16,5,19,26.3,3,10,30.0,3,4,75.0,3,8,11,3,3,0,2,3,-7,0
MIN,MIN @ PHI,2019-10-30,L,12,17,5,21,23.8,1,9,11.1,6,8,75.0,2,8,10,2,3,1,0,5,-8,0
MIL,MIL @ BOS,2019-10-30,L,12,29,10,19,52.6,3,10,30.0,6,9,66.7,0,9,9,6,4,1,2,6,-7,0
LAC,LAC @ UTA,2019-10-30,L,12,25,10,23,43.5,5,10,50.0,0,0,0.0,1,7,8,7,4,1,1,7,5,0
IND,IND @ BKN,2019-10-30,W,12,28,11,21,52.4,2,7,28.6,4,4,100.0,2,7,9,4,4,2,0,6,3,0
HOU,HOU @ WAS,2019-10-30,W,12,48,14,27,51.9,6,14,42.9,14,18,77.8,9,8,17,6,3,3,1,7,7,0
GSW,GSW vs. PHX,2019-10-30,L,12,43,10,19,52.6,3,4,75.0,20,20,100.0,2,7,9,4,3,6,0,7,17,1
DET,DET @ TOR,2019-10-30,L,12,28,10,22,45.5,4,8,50.0,4,4,100.0,5,8,13,8,6,0,0,2,4,0
CLE,CLE vs. CHI,2019-10-30,W,12,37,14,18,77.8,2,4,50.0,7,10,70.0,2,10,12,9,4,0,5,5,8,1
CHI,CHI @ CLE,2019-10-30,L,12,29,11,27,40.7,4,10,40.0,3,4,75.0,2,4,6,5,0,2,0,7,-8,0
CHA,CHA @ SAC,2019-10-30,W,12,25,12,19,63.2,1,3,33.3,0,1,0.0,1,9,10,6,6,2,0,5,-2,0
BOS,BOS vs. MIL,2019-10-30,W,12,36,13,24,54.2,5,11,45.5,5,5,100.0,1,9,10,7,1,2,0,7,7,1
BKN,BKN vs. IND,2019-10-30,L,12,25,10,25,40.0,3,9,33.3,2,5,40.0,4,7,11,5,4,4,2,5,-3,1
MIA,MIA vs. ATL,2019-10-29,W,12,24,4,10,40.0,3,7,42.9,13,18,72.2,1,12,13,4,12,1,0,11,-3,1
MEM,MEM @ LAL,2019-10-29,L,12,24,6,25,24.0,2,9,22.2,10,10,100.0,5,7,12,4,5,4,2,3,-8,0
LAL,LAL vs. MEM,2019-10-29,W,12,32,13,20,65.0,4,7,57.1,2,3,66.7,1,11,12,8,7,2,3,7,8,1
DEN,DEN vs. DAL,2019-10-29,L,12,18,8,26,30.8,2,12,16.7,0,0,0.0,7,12,19,6,5,1,0,8,-8,1
DAL,DAL @ DEN,2019-10-29,W,12,26,10,21,47.6,2,6,33.3,4,10,40.0,1,10,11,6,1,1,3,2,8,0
ATL,ATL @ MIA,2019-10-29,L,12,27,9,22,40.9,1,8,12.5,8,12,66.7,2,5,7,7,4,6,1,11,3,0
UTA,UTA @ PHX,2019-10-28,W,12,26,6,15,40.0,1,5,20.0,13,15,86.7,0,5,5,6,3,3,2,3,1,0
TOR,TOR vs. ORL,2019-10-28,W,12,26,6,18,33.3,1,8,12.5,13,13,100.0,0,10,10,2,3,3,0,6,-2,1
SAS,SAS vs. POR,2019-10-28,W,12,31,12,23,52.2,3,6,50.0,4,7,57.1,1,6,7,8,3,1,0,8,-8,1
SAC,SAC vs. DEN,2019-10-28,L,12,24,10,30,33.3,2,12,16.7,2,4,50.0,10,7,17,5,2,3,1,8,0,1
POR,POR @ SAS,2019-10-28,L,12,39,14,26,53.8,2,7,28.6,9,12,75.0,3,10,13,6,1,0,1,7,8,0
PHX,PHX vs. UTA,2019-10-28,L,12,25,9,17,52.9,5,9,55.6,2,2,100.0,0,10,10,6,5,1,0,10,-1,1
PHI,PHI @ ATL,2019-10-28,W,12,23,7,19,36.8,1,10,10.0,8,9,88.9,4,11,15,3,4,2,1,9,3,0
ORL,ORL @ TOR,2019-10-28,L,12,28,10,22,45.5,3,12,25.0,5,5,100.0,2,10,12,5,4,2,2,8,2,0
OKC,OKC @ HOU,2019-10-28,L,12,32,12,27,44.4,4,13,30.8,4,4,100.0,5,10,15,5,4,1,2,11,7,0
NYK,NYK vs. CHI,2019-10-28,W,12,33,10,21,47.6,5,11,45.5,8,12,66.7,6,14,20,7,4,0,1,6,15,1
NOP,NOP vs. GSW,2019-10-28,L,12,44,17,22,77.3,5,8,62.5,5,8,62.5,0,7,7,14,2,3,2,5,13,1
MIL,MIL vs. CLE,2019-10-28,W,12,38,14,22,63.6,5,10,50.0,5,6,83.3,1,9,10,9,2,2,3,4,6,1
LAC,LAC vs. CHA,2019-10-28,W,12,25,9,22,40.9,1,5,20.0,6,6,100.0,4,8,12,3,4,2,1,7,3,1
IND,IND @ DET,2019-10-28,L,12,23,10,26,38.5,1,5,20.0,2,3,66.7,4,12,16,6,2,2,0,6,5,0
HOU,HOU vs. OKC,2019-10-28,W,12,25,5,19,26.3,1,10,10.0,14,15,93.3,3,7,10,2,5,2,1,6,-7,1
GSW,GSW @ NOP,2019-10-28,W,12,31,12,25,48.0,3,6,50.0,4,4,100.0,4,7,11,9,5,0,0,8,-13,0
DET,DET vs. IND,2019-10-28,W,12,18,7,19,36.8,3,4,75.0,1,1,100.0,0,11,11,5,6,0,0,2,-5,1
DEN,DEN @ SAC,2019-10-28,W,12,24,7,19,36.8,1,6,16.7,9,10,90.0,5,7,12,4,3,1,2,5,0,0
CLE,CLE @ MIL,2019-10-28,L,12,32,13,26,50.0,4,9,44.4,2,2,100.0,3,7,10,6,2,2,0,5,-6,0
CHI,CHI @ NYK,2019-10-28,L,12,18,7,23,30.4,3,10,30.0,1,2,50.0,1,6,7,4,2,1,1,7,-15,0
CHA,CHA @ LAC,2019-10-28,L,12,22,7,19,36.8,3,11,27.3,5,6,83.3,3,8,11,6,6,2,0,5,-3,0
ATL,ATL vs. PHI,2019-10-28,L,12,20,4,16,25.0,1,6,16.7,11,15,73.3,2,8,10,2,4,3,1,9,-3,1
POR,POR @ DAL,2019-10-27,W,12,26,10,19,52.6,2,4,50.0,4,6,66.7,1,11,12,4,5,1,1,11,2,0
OKC,OKC vs. GSW,2019-10-27,W,12,15,6,14,42.9,2,7,28.6,1,2,50.0,1,11,12,4,11,2,2,10,-9,1
MIN,MIN vs. MIA,2019-10-27,W,12,39,12,20,60.0,5,10,50.0,10,12,83.3,0,11,11,6,2,3,0,3,14,1
MIA,MIA @ MIN,2019-10-27,L,12,25,10,22,45.5,3,9,33.3,2,4,50.0,1,8,9,5,4,1,2,7,-14,0
MEM,MEM vs. BKN,2019-10-27,W,12,28,12,20,60.0,2,3,66.7,2,2,100.0,1,11,12,5,5,2,4,5,5,1
LAL,LAL vs. CHA,2019-10-27,W,12,33,13,21,61.9,4,9,44.4,3,3,100.0,0,6,6,6,2,3,4,5,12,1
GSW,GSW @ OKC,2019-10-27,L,12,24,8,23,34.8,1,5,20.0,7,8,87.5,3,7,10,3,3,4,0,3,9,0
DAL,DAL vs. POR,2019-10-27,L,12,24,6,22,27.3,1,14,7.1,11,16,68.8,5,9,14,4,3,1,0,6,-2,1
CHA,CHA @ LAL,2019-10-27,L,12,21,9,23,39.1,2,8,25.0,1,2,50.0,5,7,12,2,5,0,0,5,-12,0
BKN,BKN @ MEM,2019-10-27,L,12,23,9,22,40.9,2,8,25.0,3,4,75.0,0,6,6,6,4,4,1,3,-5,0
WAS,WAS @ SAS,2019-10-26,L,12,32,11,24,45.8,5,8,62.5,5,8,62.5,4,5,9,8,2,1,1,2,0,0
UTA,UTA vs. SAC,2019-10-26,W,12,20,8,19,42.1,2,8,25.0,2,3,66.7,1,12,13,5,9,1,0,8,-3,1
TOR,TOR @ CHI,2019-10-26,W,12,24,6,17,35.3,2,8,25.0,10,11,90.9,3,15,18,6,7,0,6,9,2,0
SAS,SAS vs. WAS,2019-10-26,W,12,32,14,22,63.6,2,6,33.3,2,2,100.0,3,9,12,5,3,1,3,7,0,1
SAC,SAC @ UTA,2019-10-26,L,12,23,8,25,32.0,0,7,0.0,7,9,77.8,3,9,12,3,2,2,2,4,3,0
PHX,PHX vs. LAC,2019-10-26,W,12,39,9,18,50.0,4,5,80.0,17,20,85.0,3,11,14,8,5,1,2,6,2,1
PHI,PHI @ DET,2019-10-26,W,12,34,9,17,52.9,5,7,71.4,11,15,73.3,0,12,12,8,4,3,2,6,6,0
ORL,ORL @ ATL,2019-10-26,L,12,24,8,25,32.0,0,7,0.0,8,9,88.9,5,9,14,2,2,3,2,7,-2,0
NYK,NYK vs. BOS,2019-10-26,L,12,19,6,18,33.3,3,8,37.5,4,6,66.7,1,7,8,4,4,0,2,5,-17,1
NOP,NOP @ HOU,2019-10-26,L,12,23,8,23,34.8,2,14,14.3,5,6,83.3,1,10,11,5,2,1,0,10,-6,0
MIL,MIL vs. MIA,2019-10-26,L,12,28,7,20,35.0,2,11,18.2,12,14,85.7,3,6,9,2,5,2,1,10,-11,1
MIA,MIA @ MIL,2019-10-26,W,12,39,11,20,55.0,6,12,50.0,11,15,73.3,3,10,13,8,5,3,1,9,11,0
LAC,LAC @ PHX,2019-10-26,L,12,37,13,27,48.1,4,10,40.0,7,7,100.0,2,5,7,7,1,3,2,13,-2,0
IND,IND @ CLE,2019-10-26,L,12,25,9,19,47.4,2,6,33.3,5,6,83.3,1,6,7,6,4,3,0,7,5,0
HOU,HOU vs. NOP,2019-10-26,W,12,29,8,23,34.8,2,10,20.0,11,11,100.0,2,11,13,4,2,1,0,6,6,1
DET,DET vs. PHI,2019-10-26,L,12,28,12,22,54.5,2,4,50.0,2,9,22.2,1,7,8,6,4,2,2,12,-6,1
CLE,CLE vs. IND,2019-10-26,W,12,20,8,15,53.3,1,6,16.7,3,4,75.0,1,7,8,4,6,0,0,6,-5,1
CHI,CHI vs. TOR,2019-10-26,L,12,22,5,26,19.2,1,8,12.5,11,15,73.3,4,8,12,4,0,2,1,8,-2,1
BOS,BOS @ NYK,2019-10-26,W,12,36,14,26,53.8,4,7,57.1,4,6,66.7,5,10,15,8,2,3,2,4,17,0
ATL,ATL vs. ORL,2019-10-26,W,12,26,11,19,57.9,2,7,28.6,2,6,33.3,1,11,12,5,5,0,3,9,2,1
WAS,WAS @ OKC,2019-10-25,W,12,19,7,18,38.9,3,8,37.5,2,3,66.7,3,9,12,2,7,3,2,5,4,0
UTA,UTA @ LAL,2019-10-25,L,12,31,9,17,52.9,5,10,50.0,8,8,100.0,0,9,9,6,3,1,1,5,10,0
TOR,TOR @ BOS,2019-10-25,L,12,24,9,19,47.4,2,5,40.0,4,4,100.0,1,6,7,7,6,0,1,7,-12,0
SAC,SAC vs. POR,2019-10-25,L,12,28,7,17,41.2,2,8,25.0,12,14,85.7,3,3,6,5,5,6,0,7,0,1
POR,POR @ SAC,2019-10-25,W,12,28,10,16,62.5,4,7,57.1,4,4,100.0,1,7,8,5,7,2,1,11,0,0
PHX,PHX @ DEN,2019-10-25,L,12,33,7,18,38.9,2,6,33.3,17,18,94.4,3,8,11,4,3,2,0,10,2,0
OKC,OKC vs. WAS,2019-10-25,L,12,15,7,21,33.3,1,7,14.3,0,0,0.0,2,8,10,0,7,3,0,5,-4,1
NYK,NYK @ BKN,2019-10-25,L,12,26,10,19,52.6,6,8,75.0,0,3,0.0,2,7,9,6,7,2,1,7,7,0
NOP,NOP vs. DAL,2019-10-25,L,12,23,8,25,32.0,4,14,28.6,3,5,60.0,4,11,15,5,4,1,1,7,-5,1
MIN,MIN @ CHA,2019-10-25,W,12,18,7,22,31.8,3,11,27.3,1,2,50.0,4,13,17,5,7,1,1,5,0,0
MEM,MEM vs. CHI,2019-10-25,L,12,21,9,26,34.6,2,7,28.6,1,4,25.0,7,8,15,4,2,0,0,9,-10,1
LAL,LAL vs. UTA,2019-10-25,W,12,21,7,19,36.8,0,5,0.0,7,8,87.5,0,5,5,3,1,3,2,7,-10,1
